,Unnamed: 0,region,location,location_link,name,link,rating,rating_num,latitude,longitude,cooking,service,price_quality,environment,excellence_cert,address,price,families,couples,alone,business,friends,mar_may,jun_aug,sep_nov,dec_feb,excellent,very_good,good,bad,very_bad,Italian,first_foreign_new,second_foreign_new,excellent_p,very_good_p,good_p,bad_p,very_p,families_p,couples_p,alone_p,business_p,friends_p,mar_may_p,jun_aug_p,sep_nov_p,dec_feb_p
0,84,-1,-1,-1,-1,-1,4.0,132.0,50.877959999999995,4.703824,4.0,4.0,3.5,,0,-1,-1,6.0,12.0,3.0,3.0,10.0,8.0,9.0,10.0,12.0,11.0,19.0,5.0,3.0,1.0,,,,0.0833333333333333,0.143939393939394,0.0378787878787879,0.0227272727272727,0.0075757575757575794,0.0454545454545455,0.0909090909090909,0.0227272727272727,0.0227272727272727,0.0757575757575758,0.0606060606060606,0.0681818181818182,0.0757575757575758,0.0909090909090909
1,191,-1,-1,-1,-1,-1,4.0,27.0,50.858768,4.69605,4.5,4.5,4.5,3.5,0,-1,-1,4.0,2.0,0.0,0.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,,,,0.0740740740740741,0.037037037037037,0.0740740740740741,0.0740740740740741,0.0,0.148148148148148,0.0740740740740741,0.0,0.0,0.037037037037037,0.111111111111111,0.037037037037037,0.037037037037037,0.0740740740740741
2,234,-1,-1,-1,-1,-1,5.0,6.0,50.87915,4.699582,,,,,0,-1,-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666666667,0.0,0.0,0.166666666666667,0.0
3,324,-1,-1,-1,-1,-1,5.0,1.0,50.871651,4.700819999999999,,,,,0,-1,-1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4,9,-1,-1,-1,-1,-1,4.5,171.0,50.871132,4.696345,4.5,4.5,4.0,4.5,1,-1,-1,9.0,19.0,4.0,82.0,36.0,40.0,38.0,56.0,37.0,84.0,68.0,16.0,2.0,1.0,,,,0.49122807017543896,0.39766081871345,0.0935672514619883,0.0116959064327485,0.00584795321637427,0.0526315789473684,0.111111111111111,0.0233918128654971,0.47953216374269003,0.21052631578947398,0.23391812865497102,0.222222222222222,0.327485380116959,0.21637426900584802
5,169,-1,-1,-1,-1,-1,3.5,142.0,50.864132,4.7148129999999995,3.5,3.5,3.5,4.0,0,-1,-1,27.0,27.0,4.0,13.0,57.0,35.0,46.0,36.0,25.0,20.0,60.0,36.0,15.0,11.0,,,,0.140845070422535,0.422535211267606,0.25352112676056304,0.105633802816901,0.0774647887323944,0.190140845070423,0.190140845070423,0.028169014084507005,0.0915492957746479,0.401408450704225,0.24647887323943696,0.323943661971831,0.25352112676056304,0.17605633802816897
6,331,-1,-1,-1,-1,-1,3.0,55.0,50.880852000000004,4.71402,3.5,3.0,3.0,3.5,0,-1,-1,9.0,13.0,6.0,8.0,15.0,13.0,13.0,23.0,6.0,2.0,18.0,24.0,6.0,5.0,,,,0.0363636363636364,0.327272727272727,0.43636363636363595,0.10909090909090899,0.0909090909090909,0.163636363636364,0.23636363636363603,0.10909090909090899,0.14545454545454503,0.272727272727273,0.23636363636363603,0.23636363636363603,0.418181818181818,0.10909090909090899
7,107,-1,-1,-1,-1,-1,4.0,143.0,50.878334,4.6996720000000005,4.5,3.5,3.5,3.5,0,-1,-1,14.0,36.0,3.0,13.0,49.0,46.0,34.0,32.0,31.0,47.0,62.0,19.0,12.0,3.0,,,,0.328671328671329,0.43356643356643393,0.132867132867133,0.0839160839160839,0.020979020979021,0.0979020979020979,0.251748251748252,0.020979020979021,0.0909090909090909,0.342657342657343,0.32167832167832205,0.237762237762238,0.223776223776224,0.21678321678321696
8,326,-1,-1,-1,-1,-1,5.0,1.0,50.879601,4.70409,,,,,0,-1,-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,138,-1,-1,-1,-1,-1,4.5,25.0,50.879093,4.703028,4.5,4.5,4.5,,0,-1,-1,4.0,4.0,4.0,0.0,9.0,9.0,5.0,5.0,6.0,16.0,8.0,0.0,0.0,1.0,,,,0.64,0.32,0.0,0.0,0.04,0.16,0.16,0.16,0.0,0.36,0.36,0.2,0.2,0.24
10,241,-1,-1,-1,-1,-1,4.5,7.0,50.862862,4.6961699999999995,5.0,4.5,4.5,,0,-1,-1,2.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,4.0,2.0,1.0,0.0,0.0,,,,0.5714285714285711,0.28571428571428603,0.14285714285714302,0.0,0.0,0.28571428571428603,0.7142857142857142,0.0,0.0,0.0,0.28571428571428603,0.0,0.0,0.7142857142857142
11,265,-1,-1,-1,-1,-1,4.0,7.0,50.862518,4.695664,,,,,0,-1,-1,0.0,1.0,2.0,0.0,3.0,4.0,1.0,2.0,0.0,1.0,6.0,0.0,0.0,0.0,,,,0.14285714285714302,0.857142857142857,0.0,0.0,0.0,0.0,0.14285714285714302,0.28571428571428603,0.0,0.42857142857142894,0.5714285714285711,0.14285714285714302,0.28571428571428603,0.0
12,144,-1,-1,-1,-1,-1,5.0,13.0,50.879864000000005,4.701598000000001,,,,,0,-1,-1,1.0,1.0,2.0,2.0,7.0,0.0,4.0,9.0,0.0,12.0,1.0,0.0,0.0,0.0,,,,0.923076923076923,0.0769230769230769,0.0,0.0,0.0,0.0769230769230769,0.0769230769230769,0.153846153846154,0.153846153846154,0.538461538461538,0.0,0.307692307692308,0.6923076923076921,0.0
13,214,-1,-1,-1,-1,-1,3.5,30.0,51.027328000000004,4.779242,3.5,3.5,3.5,,0,-1,-1,9.0,11.0,0.0,1.0,7.0,8.0,4.0,13.0,5.0,7.0,12.0,6.0,4.0,1.0,,,,0.23333333333333303,0.4,0.2,0.133333333333333,0.0333333333333333,0.3,0.3666666666666671,0.0,0.0333333333333333,0.23333333333333303,0.266666666666667,0.133333333333333,0.4333333333333329,0.166666666666667
14,371,-1,-1,-1,-1,-1,2.5,3.0,50.847179,4.73152,,,,,0,-1,-1,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,,,,0.33333333333333304,0.0,0.0,0.0,0.666666666666667,0.0,0.33333333333333304,0.33333333333333304,0.33333333333333304,0.0,0.0,0.33333333333333304,0.666666666666667,0.0
15,112,-1,-1,-1,-1,-1,3.5,251.0,50.879208,4.700740000000001,3.5,3.5,3.5,4.0,0,-1,-1,28.0,57.0,6.0,16.0,108.0,66.0,78.0,68.0,39.0,57.0,109.0,35.0,29.0,21.0,,,,0.227091633466135,0.43426294820717104,0.13944223107569698,0.115537848605578,0.0836653386454183,0.111553784860558,0.227091633466135,0.0239043824701195,0.0637450199203187,0.430278884462151,0.262948207171315,0.31075697211155395,0.270916334661355,0.15537848605577698
16,153,-1,-1,-1,-1,-1,3.5,82.0,50.881209999999996,4.69041,4.0,3.5,4.0,3.5,0,-1,-1,19.0,14.0,7.0,2.0,26.0,21.0,15.0,23.0,23.0,18.0,37.0,16.0,6.0,5.0,,,,0.21951219512195103,0.451219512195122,0.195121951219512,0.0731707317073171,0.0609756097560976,0.23170731707317102,0.17073170731707302,0.0853658536585366,0.024390243902439,0.31707317073170693,0.25609756097561,0.182926829268293,0.28048780487804903,0.28048780487804903
17,347,-1,-1,-1,-1,-1,3.0,9.0,50.872349,4.7207099999999995,,,,,0,-1,-1,4.0,3.0,1.0,0.0,1.0,3.0,0.0,4.0,2.0,2.0,3.0,1.0,0.0,3.0,,,,0.222222222222222,0.33333333333333304,0.111111111111111,0.0,0.33333333333333304,0.444444444444444,0.33333333333333304,0.111111111111111,0.0,0.111111111111111,0.33333333333333304,0.0,0.444444444444444,0.222222222222222
18,13,-1,-1,-1,-1,-1,4.0,165.0,50.867886,4.73969,4.0,4.5,4.0,4.0,1,-1,-1,40.0,38.0,1.0,18.0,43.0,32.0,52.0,44.0,37.0,59.0,92.0,10.0,4.0,0.0,,,,0.35757575757575805,0.557575757575758,0.0606060606060606,0.0242424242424242,0.0,0.24242424242424201,0.23030303030303,0.00606060606060606,0.10909090909090899,0.260606060606061,0.193939393939394,0.315151515151515,0.266666666666667,0.224242424242424
19,136,-1,-1,-1,-1,-1,4.5,21.0,50.881371,4.70023,4.5,4.5,4.0,,0,-1,-1,1.0,6.0,0.0,0.0,14.0,3.0,12.0,6.0,0.0,14.0,4.0,2.0,1.0,0.0,,,,0.666666666666667,0.19047619047619,0.0952380952380952,0.0476190476190476,0.0,0.0476190476190476,0.28571428571428603,0.0,0.0,0.666666666666667,0.14285714285714302,0.5714285714285711,0.28571428571428603,0.0
20,295,-1,-1,-1,-1,-1,4.0,5.0,50.877232,4.70524,,,,,0,-1,-1,0.0,2.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,,,,0.8,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.0,0.6,0.6,0.2,0.0,0.2
21,338,-1,-1,-1,-1,-1,4.0,1.0,50.871311,4.6765,,,,,0,-1,-1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22,12,-1,-1,-1,-1,-1,4.5,90.0,50.882324,4.698712,4.5,4.5,4.5,4.5,1,-1,-1,8.0,35.0,4.0,6.0,28.0,16.0,21.0,24.0,29.0,53.0,31.0,6.0,0.0,0.0,,,,0.588888888888889,0.34444444444444394,0.0666666666666667,0.0,0.0,0.0888888888888889,0.38888888888888895,0.0444444444444444,0.0666666666666667,0.311111111111111,0.17777777777777803,0.23333333333333303,0.266666666666667,0.32222222222222197
23,161,-1,-1,-1,-1,-1,3.5,99.0,50.872292,4.70354,4.0,3.5,3.5,3.0,0,-1,-1,17.0,23.0,1.0,9.0,33.0,30.0,20.0,21.0,28.0,29.0,34.0,17.0,11.0,8.0,,,,0.29292929292929304,0.34343434343434304,0.17171717171717202,0.111111111111111,0.0808080808080808,0.17171717171717202,0.232323232323232,0.0101010101010101,0.0909090909090909,0.33333333333333304,0.303030303030303,0.202020202020202,0.212121212121212,0.282828282828283
24,1,-1,-1,-1,-1,-1,4.5,258.0,50.860935,4.664944,4.5,4.5,4.5,4.5,1,-1,-1,43.0,64.0,0.0,47.0,71.0,65.0,70.0,70.0,53.0,187.0,58.0,8.0,5.0,0.0,,,,0.7248062015503879,0.224806201550388,0.0310077519379845,0.0193798449612403,0.0,0.166666666666667,0.24806201550387602,0.0,0.182170542635659,0.275193798449612,0.251937984496124,0.271317829457364,0.271317829457364,0.205426356589147
25,61,-1,-1,-1,-1,-1,4.5,110.0,50.878021000000004,4.701325,4.5,4.5,4.5,,1,-1,-1,20.0,34.0,5.0,1.0,44.0,19.0,19.0,42.0,30.0,63.0,35.0,7.0,0.0,5.0,,,,0.572727272727273,0.31818181818181795,0.0636363636363636,0.0,0.0454545454545455,0.18181818181818202,0.30909090909090897,0.0454545454545455,0.00909090909090909,0.4,0.172727272727273,0.172727272727273,0.381818181818182,0.272727272727273
26,111,-1,-1,-1,-1,-1,4.0,119.0,50.881939,4.714283,4.0,4.0,4.0,4.0,1,-1,-1,20.0,32.0,4.0,17.0,30.0,33.0,25.0,27.0,34.0,39.0,43.0,23.0,11.0,3.0,,,,0.32773109243697496,0.36134453781512604,0.19327731092436998,0.092436974789916,0.0252100840336134,0.16806722689075596,0.26890756302520996,0.0336134453781513,0.14285714285714302,0.252100840336134,0.27731092436974797,0.21008403361344502,0.22689075630252103,0.28571428571428603
27,185,-1,-1,-1,-1,-1,4.5,10.0,50.878613,4.703233,,,,,0,-1,-1,2.0,5.0,0.0,0.0,3.0,0.0,2.0,8.0,0.0,6.0,3.0,1.0,0.0,0.0,,,,0.6,0.3,0.1,0.0,0.0,0.2,0.5,0.0,0.0,0.3,0.0,0.2,0.8,0.0
28,62,-1,-1,-1,-1,-1,4.5,85.0,50.877410999999995,4.700625,4.5,4.5,4.5,,1,-1,-1,12.0,23.0,1.0,4.0,42.0,18.0,16.0,25.0,26.0,51.0,22.0,9.0,3.0,0.0,,,,0.6,0.258823529411765,0.105882352941176,0.0352941176470588,0.0,0.141176470588235,0.270588235294118,0.0117647058823529,0.0470588235294118,0.494117647058824,0.211764705882353,0.188235294117647,0.294117647058824,0.30588235294117605
29,348,-1,-1,-1,-1,-1,3.0,23.0,50.87075,4.70514,3.5,3.5,3.5,3.5,0,-1,-1,2.0,3.0,0.0,2.0,15.0,5.0,5.0,7.0,6.0,0.0,8.0,8.0,5.0,2.0,,,,0.0,0.34782608695652195,0.34782608695652195,0.21739130434782603,0.0869565217391304,0.0869565217391304,0.130434782608696,0.0,0.0869565217391304,0.652173913043478,0.21739130434782603,0.21739130434782603,0.304347826086957,0.260869565217391
30,152,-1,-1,-1,-1,-1,3.5,147.0,50.878551,4.69986,3.5,4.0,4.0,4.0,0,-1,-1,16.0,51.0,9.0,4.0,44.0,31.0,53.0,36.0,27.0,18.0,72.0,35.0,10.0,12.0,,,,0.12244897959183698,0.48979591836734704,0.23809523809523803,0.0680272108843537,0.0816326530612245,0.108843537414966,0.34693877551020397,0.0612244897959184,0.0272108843537415,0.299319727891156,0.210884353741497,0.360544217687075,0.244897959183673,0.18367346938775503
31,129,-1,-1,-1,-1,-1,4.0,90.0,50.878674,4.703194,4.0,4.0,4.0,3.5,0,-1,-1,18.0,31.0,7.0,7.0,19.0,14.0,25.0,26.0,25.0,19.0,45.0,17.0,5.0,4.0,,,,0.211111111111111,0.5,0.188888888888889,0.0555555555555556,0.0444444444444444,0.2,0.34444444444444394,0.0777777777777778,0.0777777777777778,0.211111111111111,0.155555555555556,0.277777777777778,0.288888888888889,0.277777777777778
32,93,-1,-1,-1,-1,-1,4.0,82.0,50.859726,4.6991830000000006,4.5,4.0,4.0,,1,-1,-1,25.0,18.0,0.0,6.0,27.0,19.0,30.0,23.0,10.0,46.0,19.0,8.0,6.0,3.0,,,,0.5609756097560981,0.23170731707317102,0.0975609756097561,0.0731707317073171,0.0365853658536585,0.304878048780488,0.21951219512195103,0.0,0.0731707317073171,0.329268292682927,0.23170731707317102,0.365853658536585,0.28048780487804903,0.12195121951219501
33,135,-1,-1,-1,-1,-1,4.0,79.0,50.892124,4.734451,3.5,4.0,4.0,4.5,1,-1,-1,20.0,17.0,4.0,2.0,19.0,15.0,26.0,24.0,14.0,21.0,36.0,13.0,5.0,4.0,,,,0.265822784810127,0.45569620253164594,0.164556962025316,0.0632911392405063,0.0506329113924051,0.253164556962025,0.215189873417722,0.0506329113924051,0.0253164556962025,0.24050632911392397,0.18987341772151897,0.329113924050633,0.30379746835443,0.177215189873418
34,149,-1,-1,-1,-1,-1,4.5,15.0,50.877239,4.70348,4.5,4.5,5.0,,0,-1,-1,0.0,4.0,6.0,0.0,5.0,7.0,2.0,4.0,2.0,11.0,4.0,0.0,0.0,0.0,,,,0.733333333333333,0.266666666666667,0.0,0.0,0.0,0.0,0.266666666666667,0.4,0.0,0.33333333333333304,0.46666666666666706,0.133333333333333,0.266666666666667,0.133333333333333
35,357,-1,-1,-1,-1,-1,3.0,82.0,50.881271000000005,4.71167,3.0,3.0,3.0,,0,-1,-1,24.0,20.0,0.0,4.0,31.0,21.0,28.0,18.0,15.0,9.0,19.0,30.0,12.0,12.0,,,,0.109756097560976,0.23170731707317102,0.365853658536585,0.146341463414634,0.146341463414634,0.292682926829268,0.24390243902439002,0.0,0.0487804878048781,0.378048780487805,0.25609756097561,0.34146341463414603,0.21951219512195103,0.182926829268293
36,117,-1,-1,-1,-1,-1,4.0,105.0,50.878161999999996,4.701921,4.0,4.0,3.5,3.5,1,-1,-1,17.0,38.0,4.0,5.0,28.0,22.0,34.0,28.0,21.0,30.0,46.0,18.0,8.0,3.0,,,,0.28571428571428603,0.438095238095238,0.17142857142857096,0.0761904761904762,0.0285714285714286,0.161904761904762,0.361904761904762,0.0380952380952381,0.0476190476190476,0.266666666666667,0.20952380952381,0.323809523809524,0.266666666666667,0.2
37,307,-1,-1,-1,-1,-1,5.0,2.0,50.87484,4.71018,,,,,0,-1,-1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5
38,72,-1,-1,-1,-1,-1,4.0,162.0,50.878456,4.6997860000000005,4.5,4.0,4.0,3.5,1,-1,-1,17.0,44.0,22.0,4.0,57.0,46.0,48.0,44.0,24.0,65.0,64.0,22.0,8.0,3.0,,,,0.401234567901235,0.39506172839506204,0.135802469135802,0.0493827160493827,0.0185185185185185,0.104938271604938,0.271604938271605,0.135802469135802,0.0246913580246914,0.351851851851852,0.283950617283951,0.296296296296296,0.271604938271605,0.148148148148148
39,189,-1,-1,-1,-1,-1,3.5,85.0,50.87812,4.70256,3.5,3.5,3.0,3.5,0,-1,-1,16.0,20.0,2.0,3.0,28.0,20.0,30.0,13.0,22.0,10.0,36.0,26.0,9.0,4.0,,,,0.11764705882352902,0.423529411764706,0.30588235294117605,0.105882352941176,0.0470588235294118,0.188235294117647,0.23529411764705901,0.0235294117647059,0.0352941176470588,0.329411764705882,0.23529411764705901,0.3529411764705879,0.15294117647058803,0.258823529411765
40,372,-1,-1,-1,-1,-1,5.0,2.0,50.858582,4.69599,,,,,0,-1,-1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0
41,328,-1,-1,-1,-1,-1,5.0,1.0,50.891529,4.7058,,,,,0,-1,-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
42,199,-1,-1,-1,-1,-1,4.5,10.0,50.880112,4.70561,4.5,4.0,4.5,,0,-1,-1,2.0,3.0,3.0,2.0,0.0,2.0,3.0,4.0,1.0,6.0,4.0,0.0,0.0,0.0,,,,0.6,0.4,0.0,0.0,0.0,0.2,0.3,0.3,0.2,0.0,0.2,0.3,0.4,0.1
43,174,-1,-1,-1,-1,-1,4.0,27.0,50.877959999999995,4.70637,4.0,4.5,4.0,5.0,0,-1,-1,1.0,6.0,2.0,1.0,12.0,6.0,4.0,7.0,10.0,11.0,12.0,3.0,0.0,1.0,,,,0.407407407407407,0.444444444444444,0.111111111111111,0.0,0.037037037037037,0.037037037037037,0.222222222222222,0.0740740740740741,0.037037037037037,0.444444444444444,0.222222222222222,0.148148148148148,0.25925925925925897,0.37037037037037
44,16,-1,-1,-1,-1,-1,4.5,128.0,50.87822,4.7083699999999995,4.5,4.0,4.5,,1,-1,-1,20.0,27.0,19.0,8.0,39.0,38.0,41.0,24.0,25.0,80.0,37.0,6.0,4.0,1.0,,,,0.625,0.2890625,0.046875,0.03125,0.0078125,0.15625,0.2109375,0.1484375,0.0625,0.3046875,0.296875,0.3203125,0.1875,0.1953125
45,105,-1,-1,-1,-1,-1,4.0,105.0,50.880501,4.69677,4.0,4.0,4.0,3.5,0,-1,-1,15.0,27.0,5.0,6.0,27.0,30.0,21.0,27.0,27.0,26.0,57.0,11.0,10.0,1.0,,,,0.24761904761904802,0.5428571428571429,0.104761904761905,0.0952380952380952,0.00952380952380952,0.14285714285714302,0.25714285714285695,0.0476190476190476,0.0571428571428571,0.25714285714285695,0.28571428571428603,0.2,0.25714285714285695,0.25714285714285695
46,373,-1,-1,-1,-1,-1,3.0,66.0,50.880188000000004,4.700394999999999,3.5,3.0,3.5,,0,-1,-1,15.0,17.0,6.0,1.0,24.0,20.0,14.0,18.0,14.0,11.0,20.0,5.0,5.0,25.0,,,,0.166666666666667,0.303030303030303,0.0757575757575758,0.0757575757575758,0.37878787878787895,0.22727272727272702,0.257575757575758,0.0909090909090909,0.0151515151515152,0.36363636363636404,0.303030303030303,0.212121212121212,0.272727272727273,0.212121212121212
47,159,-1,-1,-1,-1,-1,4.0,114.0,50.880348,4.697124,4.0,3.5,4.0,3.5,0,-1,-1,25.0,24.0,4.0,6.0,38.0,31.0,26.0,28.0,29.0,27.0,57.0,14.0,8.0,8.0,,,,0.23684210526315802,0.5,0.12280701754386,0.0701754385964912,0.0701754385964912,0.21929824561403502,0.21052631578947398,0.0350877192982456,0.0526315789473684,0.33333333333333304,0.27192982456140397,0.228070175438596,0.245614035087719,0.254385964912281
48,239,-1,-1,-1,-1,-1,3.5,60.0,50.877682,4.70062,3.5,4.0,3.5,3.5,0,-1,-1,9.0,13.0,2.0,2.0,21.0,18.0,15.0,13.0,14.0,14.0,22.0,13.0,6.0,5.0,,,,0.23333333333333303,0.3666666666666671,0.21666666666666698,0.1,0.0833333333333333,0.15,0.21666666666666698,0.0333333333333333,0.0333333333333333,0.35,0.3,0.25,0.21666666666666698,0.23333333333333303
49,229,-1,-1,-1,-1,-1,3.5,116.0,50.868832,4.69917,4.0,3.5,3.5,3.0,0,-1,-1,28.0,29.0,1.0,7.0,44.0,31.0,12.0,35.0,38.0,39.0,36.0,10.0,11.0,20.0,,,,0.336206896551724,0.31034482758620696,0.0862068965517241,0.0948275862068965,0.172413793103448,0.24137931034482799,0.25,0.00862068965517241,0.0603448275862069,0.37931034482758597,0.26724137931034503,0.103448275862069,0.30172413793103403,0.327586206896552
50,380,-1,-1,-1,-1,-1,2.0,6.0,50.877990999999994,4.71162,,,,,0,-1,-1,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,3.0,,,,0.0,0.166666666666667,0.0,0.33333333333333304,0.5,0.0,0.0,0.0,0.0,0.5,0.33333333333333304,0.33333333333333304,0.166666666666667,0.166666666666667
51,342,-1,-1,-1,-1,-1,4.0,1.0,50.868851,4.69909,,,,,0,-1,-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
52,276,-1,-1,-1,-1,-1,5.0,4.0,50.876121999999995,4.7077,,,,,0,-1,-1,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.5,0.25,0.25,0.25,0.25
53,106,-1,-1,-1,-1,-1,3.5,195.0,50.878052000000004,4.70288,4.0,4.0,3.5,4.0,0,-1,-1,40.0,64.0,2.0,7.0,59.0,37.0,58.0,68.0,32.0,53.0,77.0,35.0,16.0,14.0,,,,0.271794871794872,0.39487179487179497,0.179487179487179,0.0820512820512821,0.0717948717948718,0.20512820512820498,0.328205128205128,0.0102564102564103,0.0358974358974359,0.30256410256410304,0.18974358974358999,0.29743589743589693,0.3487179487179489,0.164102564102564
54,368,-1,-1,-1,-1,-1,2.5,2.0,50.86779,4.71095,,,,,0,-1,-1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0
55,309,-1,-1,-1,-1,-1,4.5,2.0,50.877109999999995,4.705430000000001,,,,,0,-1,-1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0
56,21,-1,-1,-1,-1,-1,5.0,118.0,50.877342,4.700513,5.0,5.0,5.0,3.5,1,-1,-1,10.0,25.0,32.0,3.0,42.0,28.0,30.0,29.0,31.0,98.0,16.0,3.0,0.0,1.0,,,,0.830508474576271,0.135593220338983,0.0254237288135593,0.0,0.00847457627118644,0.0847457627118644,0.21186440677966098,0.271186440677966,0.0254237288135593,0.35593220338983095,0.23728813559321998,0.254237288135593,0.24576271186440699,0.26271186440678
57,196,-1,-1,-1,-1,-1,3.5,113.0,50.861057,4.685855999999999,3.5,3.5,3.0,4.0,0,-1,-1,29.0,30.0,0.0,17.0,26.0,21.0,46.0,32.0,14.0,13.0,51.0,27.0,17.0,5.0,,,,0.115044247787611,0.451327433628319,0.238938053097345,0.15044247787610598,0.0442477876106195,0.256637168141593,0.265486725663717,0.0,0.15044247787610598,0.23008849557522099,0.185840707964602,0.40707964601769897,0.283185840707965,0.123893805309735
58,114,-1,-1,-1,-1,-1,4.5,65.0,50.877983,4.699018,4.5,4.5,4.5,,0,-1,-1,8.0,20.0,10.0,6.0,17.0,17.0,22.0,16.0,10.0,30.0,33.0,2.0,0.0,0.0,,,,0.46153846153846206,0.507692307692308,0.0307692307692308,0.0,0.0,0.123076923076923,0.307692307692308,0.153846153846154,0.0923076923076923,0.261538461538462,0.261538461538462,0.33846153846153804,0.246153846153846,0.153846153846154
59,128,-1,-1,-1,-1,-1,4.0,84.0,50.880997,4.699517,4.0,4.0,3.5,,0,-1,-1,25.0,24.0,4.0,1.0,27.0,16.0,23.0,25.0,20.0,40.0,24.0,6.0,9.0,5.0,,,,0.47619047619047605,0.28571428571428603,0.0714285714285714,0.107142857142857,0.0595238095238095,0.297619047619048,0.28571428571428603,0.0476190476190476,0.0119047619047619,0.32142857142857106,0.19047619047619,0.273809523809524,0.297619047619048,0.23809523809523803
60,280,-1,-1,-1,-1,-1,4.0,11.0,50.87719,4.7003900000000005,4.0,3.5,4.0,,0,-1,-1,1.0,3.0,1.0,0.0,5.0,6.0,2.0,2.0,1.0,5.0,3.0,1.0,1.0,1.0,,,,0.45454545454545503,0.272727272727273,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.272727272727273,0.0909090909090909,0.0,0.45454545454545503,0.545454545454545,0.18181818181818202,0.18181818181818202,0.0909090909090909
61,256,-1,-1,-1,-1,-1,4.5,9.0,50.87397,4.70915,,,,,0,-1,-1,2.0,1.0,2.0,0.0,1.0,2.0,2.0,3.0,2.0,7.0,1.0,0.0,0.0,1.0,,,,0.7777777777777779,0.111111111111111,0.0,0.0,0.111111111111111,0.222222222222222,0.111111111111111,0.222222222222222,0.0,0.111111111111111,0.222222222222222,0.222222222222222,0.33333333333333304,0.222222222222222
62,313,-1,-1,-1,-1,-1,5.0,2.0,50.877331,4.70562,,,,,0,-1,-1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.5,0.0
63,91,-1,-1,-1,-1,-1,3.5,427.0,50.878098,4.703608,4.0,4.0,3.5,4.0,0,-1,-1,68.0,186.0,7.0,20.0,118.0,103.0,115.0,121.0,88.0,138.0,141.0,66.0,55.0,27.0,,,,0.323185011709602,0.33021077283372396,0.15456674473067902,0.128805620608899,0.06323185011709599,0.159250585480094,0.43559718969555,0.0163934426229508,0.0468384074941452,0.276346604215457,0.24121779859484804,0.26932084309133497,0.283372365339578,0.206088992974239
